Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
[Sub] Team0 派出子隊 Team49 leader=P1 advisors=[] (pop=3 cap=8 task=擴建)
[Infra] Team0 派擴建子隊 Team49 → (9,14) stable
[Sub] Team5 派出子隊 Team50 leader=P14 advisors=[] (pop=3 cap=15 task=擴建)
[Infra] Team5 派擴建子隊 Team50 → (2,21) stable
[Sub] Team10 派出子隊 Team51 leader=P28 advisors=[] (pop=3 cap=7 task=擴建)
[Infra] Team10 派擴建子隊 Team51 → (10,27) stable
[Sub] Team17 派出子隊 Team52 leader=P44 advisors=[] (pop=3 cap=14 task=擴建)
[Infra] Team17 派擴建子隊 Team52 → (8,22) stable
[Site] Faction5 派工失敗: pop 不足: 10 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction6 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction7 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[SoloAI] Team32 → 貿易 (貿易)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (貿易)
[SoloAI] Team36 → 覓食 (覓食)
[Site] Faction-1 派工失敗: 資源不足 1.5x: material 有 60(公庫0+私60) (需 { "material": 50, "tools": 0 })
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (貿易)
[SoloAI] Team43 → 貿易 (貿易)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team35 → 覓食 (覓食)
[Survival] Team58 warning days_left=1.3 貿易→idle
[Order] Team97 sell material ×5 (oid=851)
[Move] Team 4 抵達 (16,6)
[Move] Team 6 抵達 (18,24)
[Move] Team 9 抵達 (18,15)
[Move] Team 11 抵達 (23,0)
[Move] Team 20 抵達 (15,5)
[Move] Team 21 抵達 (14,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 28 抵達 (22,7)
[Move] Team 33 抵達 (12,6)
[Move] Team 34 抵達 (14,22)
[Move] Team 35 抵達 (11,11)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (12,17)
[Move] Team 43 抵達 (19,3)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 49 抵達 (11,18)
[Move] Team 50 抵達 (10,22)
[Move] Team 53 抵達 (9,14)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 60 抵達 (19,2)
[Move] Team 64 抵達 (22,0)
[Move] Team 66 抵達 (8,8)
[Move] Team 89 抵達 (8,20)
[Move] Team 90 抵達 (8,22)
[Move] Team 92 抵達 (20,7)
[Move] Team 93 抵達 (14,22)
[Move] Team 96 抵達 (12,11)
[Move] Team 97 抵達 (11,11)
[Move] Team 102 抵達 (19,7)
[Market@(11, 18)] Team49  outpost owner Team29 成交
[Extort] Team7 勒索 Team0，Team0 妥協給付
[Extort] Team7 勒索 Team51，Team51 妥協給付
[SoloAI] Team39 → 掠奪 (掠奪)
[SubAI] Team49 引擎→外交 (求和)
[SoloAI] Team71 → 掠奪 (掠奪)
[Market@(19, 7)] Team102  outpost owner Team40 成交
[Merge] Team17 ← Team90 完全合併 (pop=4)
[SurvivalForage] team=Team89 pop=1 → 覓食 @(8,20)
[Survival] Team89 warning days_left=1.0 idle→覓食
[Survival] Team92 urgent days_left=0.0 idle→return_home
[Survival] Team93 urgent days_left=0.0 idle→覓食
[Ambition] Team7 rung 0→1 (商業 cap=3)
[Ambition] Team17 rung 0→1 (商業 cap=3)
[Survival] Team58 urgent days_left=0.8 貿易→idle
[Order] Team86 buy food ×1 (oid=859)
[Succession] Team 105 從匿名晉升新領袖 P155（統領=0.12）
[Order] Team105 buy food ×3 (oid=860)
[Survival] Team105 urgent days_left=0.0 偵查→覓食
[Succession] Team 106 從匿名晉升新領袖 P156（統領=0.27）
[Order] Team106 buy food ×3 (oid=861)
[SurvivalForage] team=Team106 pop=1 → 覓食 @(28,4)
[Survival] Team106 urgent days_left=0.0 idle→覓食
[DayNight] Day 18 開始
[MsgPrune] 刪除過期訊息 global=11 known=174
[SoloAI] Team3 → 掠奪 (掠奪)
[Sub] Team7 派出子隊 Team107 leader=P21 advisors=[] (pop=2 cap=15 task=運輸)
[Convoy] Team7 派運輸子隊 Team107 送 material×24 → demand 市場(24,14)
[SoloAI] Team19 → 掠奪 (掠奪)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SurvivalForage] team=Team106 pop=1 → 覓食 @(28,4)
[Order] Team107 sell material ×24 (oid=851)
[TickPerf] day=18 avg=136838 us max=4078751 us ticks=240 teams=84 factions=8
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 逃跑 (survival)
[Order] Team10 buy food ×1 (oid=852)
[Order] Team17 sell food ×824 (oid=853)
[Order] Team49 buy weapon_ranged_low ×1 (oid=854)
[Survival] Team58 urgent days_left=0.8 貿易→idle
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 逃跑 (survival)
[SoloAI] Team64 → 紮營 (紮營)
[CrudeCamp] Team64 紮營 @(22,0) → civilian
[Survival] Team58 urgent days_left=0.8 貿易→idle
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 覓食 (覓食)
[Sub] Team35 派出子隊 Team108 leader=P93 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team35 派運輸子隊 Team108 送 food×3 → demand 市場(10,12)
[Order] Team108 sell material ×13 (oid=855)
[Order] Team108 buy food ×2 (oid=856)
[SurvivalForage] team=Team108 pop=2 → 覓食 @(12,11)
[Survival] Team108 warning days_left=1.9 運輸→覓食
[Survival] Team58 urgent days_left=0.8 貿易→idle
[SurvivalForage] team=Team89 pop=1 → 覓食 @(8,20)
[SurvivalForage] team=Team108 pop=2 → 覓食 @(12,11)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 逃跑 (survival)
[Survival] Team58 urgent days_left=0.8 貿易→idle
[Diplomacy] Team0 → Team7: propose_trade
[Diplomacy] Team7 回應: reject
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 逃跑 (survival)
[Order] Team71 sell material ×3 (oid=857)
[Equip] Team17 裝備 melee_low ×1
[Move] Team 6 抵達 (18,24)
[Move] Team 11 抵達 (23,0)
[Move] Team 15 抵達 (28,4)
[Move] Team 20 抵達 (15,5)
[Move] Team 23 抵達 (17,24)
[Move] Team 30 抵達 (28,0)
[Move] Team 32 抵達 (8,8)
[Move] Team 34 抵達 (14,22)
[Move] Team 36 抵達 (28,2)
[Move] Team 38 抵達 (10,15)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,16)
[Move] Team 43 抵達 (19,3)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 53 抵達 (9,14)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 58 抵達 (10,15)
[Move] Team 62 抵達 (2,16)
[Move] Team 88 抵達 (20,22)
[Move] Team 89 抵達 (8,20)
[Move] Team 92 抵達 (20,7)
[Move] Team 93 抵達 (14,22)
[Move] Team 97 抵達 (8,13)
[Move] Team 99 抵達 (8,22)
[Move] Team 101 抵達 (11,18)
[Move] Team 103 抵達 (8,22)
[Move] Team 104 抵達 (9,11)
[Move] Team 106 抵達 (28,4)
[Move] Team 108 抵達 (12,11)
[Market@(8, 22)] Team99  outpost owner Team17 成交
[Barter] Team97 2xmaterial <-> Team2 10xfood
[Market] Team97 <-> Team2 巧遇成交
[Merge] Team0 ← Team105 完全合併 (pop=6)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team71 → 掠奪 (掠奪)
[SubAI] Team99 引擎→逃跑 (survival)
[Market@(11, 18)] Team101  outpost owner Team29 成交
[Barter] Team103 14xfood <-> Team99 15xmaterial
[Barter] Team103 8xmaterial <-> Team99 25xfood
[Market@(8, 22)] Team103  outpost owner Team17 成交
[Merge] Team12 ← Team106 完全合併 (pop=8)
[Survival] Team58 urgent days_left=0.4 idle→貿易
[Survival] Team92 urgent days_left=0.0 idle→return_home
[Survival] Team93 urgent days_left=0.0 idle→覓食
[Survival] Team58 urgent days_left=0.4 貿易→idle
[Ambition] Team88 rung 1→0 (商業 cap=2)
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 逃跑 (survival)
[Sub] Team35 派出子隊 Team109 leader=P157 advisors=[] (pop=2 cap=10 task=運輸)
[Convoy] Team35 派運輸子隊 Team109 送 food×3 → demand 市場(10,12)
[Order] Team109 sell material ×13 (oid=867)
[Order] Team109 buy food ×3 (oid=868)
[SurvivalForage] team=Team109 pop=2 → 覓食 @(11,11)
[Survival] Team109 warning days_left=1.9 運輸→覓食
[Survival] Team58 urgent days_left=0.4 貿易→idle
[SurvivalForage] team=Team109 pop=2 → 覓食 @(11,11)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[Order] Team64 buy material ×29 (oid=869)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 逃跑 (survival)
[Survival] Team58 urgent days_left=0.4 貿易→idle
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[Ambition] Team87 rung 1→0 (定居 cap=2)
[Order] Team92 buy food ×3 (oid=870)
[Survival] Team58 urgent days_left=0.4 貿易→idle
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team35 → 逃跑 (survival)
[SoloAI] Team96 → 逃跑 (survival)
[Order] Team96 buy food ×1 (oid=871)
[Survival] Team58 urgent days_left=0.4 貿易→idle
[Site] Faction0 派工失敗: 資源不足 1.5x: material 有 30(公庫0+私30) (需 { "material": 50, "tools": 0 })
[Diplomacy] Team18 背叛 Team17
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[Ambition] Team99 rung 0→1 (商業 cap=3)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Equip] Team12 裝備 melee_low ×1
[Move] Team 4 抵達 (16,6)
[Move] Team 15 抵達 (28,4)
[Move] Team 17 抵達 (8,21)
[Move] Team 21 抵達 (14,28)
[Move] Team 23 抵達 (18,24)
[Move] Team 30 抵達 (28,0)
[Move] Team 32 抵達 (8,8)
[Move] Team 33 抵達 (12,6)
[Move] Team 36 抵達 (28,2)
[Move] Team 38 抵達 (10,15)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 55 抵達 (8,13)
[Move] Team 58 抵達 (10,15)
[Move] Team 60 抵達 (19,2)
[Move] Team 62 抵達 (2,16)
[Move] Team 66 抵達 (8,8)
[Move] Team 84 抵達 (8,22)
[Move] Team 86 抵達 (13,20)
[Move] Team 88 抵達 (20,22)
[Move] Team 89 抵達 (8,22)
[Move] Team 92 抵達 (20,7)
[Move] Team 93 抵達 (13,20)
[Move] Team 97 抵達 (8,13)
[Move] Team 99 抵達 (8,22)
[Move] Team 109 抵達 (11,11)
[Barter] Team17 8xmaterial <-> Team87 27xfood
[Market] Team49 <-> Team29 巧遇成交
[Extort] Team2 勒索 Team55，Team55 妥協給付
[Merge] Team84 ← Team89 完全合併 (absorber_pop=2)
[Market] Team87 <-> Team17 巧遇成交
[Merge] Team7 ← Team107 完全合併 (pop=8)
[Merge] Team35 ← Team108 完全合併 (pop=6)
[Combat Start] Team-1000012 vs Team42
[Ambush] NPC Team42 被 boar 伏擊
[Site] Faction4 派工失敗: 資源不足 1.5x: material 有 32(公庫0+私32) (需 { "material": 50, "tools": 0 })
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team71 → 掠奪 (掠奪)
[SubAI] Team84 引擎→外交 (外交)
[Merge] Team35 ← Team109 完全合併 (pop=8)
[Survival] Team58 urgent days_left=0.0 idle→貿易
[Survival] Team92 urgent days_left=0.0 idle→return_home
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[Survival] Team99 warning days_left=2.8 idle→紮營
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 逃跑 (survival)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[Ambition] Team84 rung 0→1 (商業 cap=2)
[Ambition] Team93 rung 0→1 (定居 cap=2)
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[Sub] Team7 派出子隊 Team105 leader=P21 advisors=[] (pop=2 cap=15 task=運輸)
[Convoy] Team7 派運輸子隊 Team105 送 material×24 → demand 市場(24,14)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[Order] Team105 sell material ×24 (oid=874)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 覓食 (覓食)
[Sub] Team35 派出子隊 Team106 leader=P93 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team35 派運輸子隊 Team106 送 food×3 → demand 市場(10,12)
[SubAI] Team92 紀律失效，脫離成獨立
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[Ambition] Team103 rung 0→1 (商業 cap=3)
[Order] Team106 sell material ×13 (oid=875)
[Order] Team106 buy food ×2 (oid=876)
[SurvivalForage] team=Team106 pop=2 → 覓食 @(12,11)
[Survival] Team106 warning days_left=1.9 運輸→覓食
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SurvivalForage] team=Team106 pop=2 → 覓食 @(12,11)
[DayNight] Day 19 開始
[MsgPrune] 刪除過期訊息 global=11 known=91
[SoloAI] Team18 → 掠奪 (掠奪)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team43 → 覓食 (覓食)
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[TickPerf] day=19 avg=137559 us max=4125913 us ticks=240 teams=83 factions=8
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 逃跑 (survival)
[Order] Team0 buy food ×22 (oid=866)
[Order] Team12 buy weapon_melee_low ×1 (oid=867)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[Order] Team87 sell material ×8 (oid=868)
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SoloAI] Team92 → return_home (返家補給)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team23 → 覓食 (覓食)
[Sub] Team35 派出子隊 Team107 leader=P157 advisors=[] (pop=2 cap=10 task=運輸)
[Convoy] Team35 派運輸子隊 Team107 送 food×3 → demand 市場(10,12)
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[Order] Team107 sell material ×13 (oid=869)
[Order] Team107 buy food ×3 (oid=870)
[SurvivalForage] team=Team107 pop=2 → 覓食 @(12,11)
[Survival] Team107 warning days_left=1.9 運輸→覓食
[Move] Team 4 抵達 (16,6)
[Move] Team 6 抵達 (18,24)
[Move] Team 11 抵達 (23,0)
[Move] Team 15 抵達 (28,4)
[Move] Team 20 抵達 (15,5)
[Move] Team 21 抵達 (14,28)
[Move] Team 23 抵達 (17,24)
[Move] Team 27 抵達 (26,8)
[Move] Team 28 抵達 (22,8)
[Move] Team 30 抵達 (28,0)
[Move] Team 33 抵達 (12,6)
[Move] Team 34 抵達 (14,22)
[Move] Team 37 抵達 (9,13)
[Move] Team 38 抵達 (10,15)
[Move] Team 41 抵達 (3,21)
[Move] Team 43 抵達 (19,3)
[Move] Team 46 抵達 (24,12)
[Move] Team 49 抵達 (12,17)
[Move] Team 50 抵達 (8,22)
[Move] Team 51 抵達 (23,15)
[Move] Team 53 抵達 (9,14)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 58 抵達 (10,15)
[Move] Team 60 抵達 (19,2)
[Move] Team 66 抵達 (8,8)
[Move] Team 72 抵達 (13,20)
[Move] Team 84 抵達 (8,22)
[Move] Team 86 抵達 (13,20)
[Move] Team 92 抵達 (20,7)
[Move] Team 94 抵達 (14,28)
[Move] Team 96 抵達 (15,11)
[Move] Team 99 抵達 (9,22)
[Move] Team 102 抵達 (21,6)
[Move] Team 104 抵達 (8,13)
[Move] Team 106 抵達 (12,11)
[Move] Team 107 抵達 (12,11)
[Merge] Team21 ← Team94 完全合併 (pop=7)
[Merge] Team2 ← Team104 完全合併 (pop=8)
[Sub] Team2 派出子隊 Team108 leader=P6 advisors=[] (pop=2 cap=15 task=運輸)
[Convoy] Team2 派運輸子隊 Team108 送 material×45 → demand 市場(9,11)
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team7 → 掠奪 (掠奪)
[Sub] Team28 派出子隊 Team109 leader=P74 advisors=[] (pop=1 cap=48 task=信使)
[Sub] Team28 派出子隊 Team110 leader=P108 advisors=[] (pop=1 cap=16 task=信使)
[IndepStrategy] Team28 野心建國→派信使結盟 Team3 (野心=0.91)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team50 引擎→逃跑 (survival)
[SoloAI] Team71 → 掠奪 (掠奪)
[Survival] Team58 urgent days_left=0.0 idle→貿易
[SurvivalForage] team=Team72 pop=1 → 覓食 @(13,20)
[Survival] Team72 urgent days_left=0.0 idle→覓食
[SurvivalCamp] team=Team99 → 紮營 @(9,22)
[Survival] Team99 warning days_left=2.3 idle→紮營
[Order] Team108 sell material ×45 (oid=872)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalForage] team=Team72 pop=1 → 覓食 @(13,20)
[Order] Team84 buy food ×1 (oid=873)
[Order] Team88 buy food ×1 (oid=874)
[CrudeCamp] Team99 紮營 @(9,22) → civilian
[Succession] Team 111 從匿名晉升新領袖 P158（統領=0.78）
[Order] Team111 buy food ×2 (oid=875)
[SurvivalForage] team=Team111 pop=1 → 覓食 @(18,15)
[Survival] Team111 urgent days_left=0.0 偵查→覓食
[SoloAI] Team18 → 掠奪 (掠奪)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team43 → 覓食 (覓食)
[SurvivalForage] team=Team111 pop=1 → 覓食 @(18,15)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 貿易 (build_workshop:resource)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[Ambition] Team96 rung 1→0 (商業 cap=2)
[SoloAI] Team92 → return_home (返家補給)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SoloAI] Team9 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 掠奪 (掠奪)
[Sub] Team35 派出子隊 Team112 leader=P159 advisors=[] (pop=2 cap=19 task=運輸)
[Convoy] Team35 派運輸子隊 Team112 送 food×2 → demand 市場(11,11)
[SoloAI] Team42 → 覓食 (覓食)
[Order] Team99 buy material ×38 (oid=876)
[Order] Team99 buy tools ×1 (oid=877)
[Order] Team99 buy food ×1 (oid=878)
[Order] Team112 sell material ×13 (oid=879)
[Order] Team112 buy food ×4 (oid=880)
[SurvivalForage] team=Team112 pop=2 → 覓食 @(11,11)
[Survival] Team112 warning days_left=1.3 運輸→覓食
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SurvivalForage] team=Team112 pop=2 → 覓食 @(11,11)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team37 → 貿易 (build_workshop:resource)
[Survival] Team58 urgent days_left=0.0 貿易→idle
[SoloAI] Team4 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team21 → 建設 (建設)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team32 → 貿易 (build_workshop:resource)
[SoloAI] Team38 → 貿易 (build_workshop:resource)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[Move] Team 4 抵達 (16,6)
[Move] Team 6 抵達 (18,24)
[Move] Team 9 抵達 (19,17)
[Move] Team 11 抵達 (23,0)
[Move] Team 20 抵達 (15,5)
[Move] Team 32 抵達 (8,8)
[Move] Team 34 抵達 (14,22)
[Move] Team 36 抵達 (28,2)
[Move] Team 37 抵達 (9,14)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (14,16)
[Move] Team 43 抵達 (19,3)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 50 抵達 (8,22)
[Move] Team 53 抵達 (9,14)
[Move] Team 55 抵達 (8,13)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 60 抵達 (19,2)
[Move] Team 62 抵達 (2,16)
[Move] Team 72 抵達 (13,20)
[Move] Team 84 抵達 (8,22)
[Move] Team 88 抵達 (20,22)
[Move] Team 92 抵達 (20,7)
[Move] Team 103 抵達 (7,20)
[Move] Team 105 抵達 (24,14)
[Move] Team 106 抵達 (11,11)
[Move] Team 107 抵達 (11,11)
[Move] Team 111 抵達 (18,15)
[Move] Team 112 抵達 (11,11)
[Market@(9, 14)] Team37  outpost owner Team0 成交
[Merge] Team31 ← Team103 完全合併 (pop=8)
