Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
[Sub] Team0 派出子隊 Team49 leader=P1 advisors=[] (pop=3 cap=8 task=擴建)
[Infra] Team0 派擴建子隊 Team49 → (9,14) stable
[Sub] Team5 派出子隊 Team50 leader=P14 advisors=[] (pop=3 cap=15 task=擴建)
[Infra] Team5 派擴建子隊 Team50 → (2,21) stable
[Sub] Team10 派出子隊 Team51 leader=P28 advisors=[] (pop=3 cap=7 task=擴建)
[Infra] Team10 派擴建子隊 Team51 → (10,27) stable
[Sub] Team17 派出子隊 Team52 leader=P44 advisors=[] (pop=3 cap=14 task=擴建)
[Infra] Team17 派擴建子隊 Team52 → (8,22) stable
[Site] Faction5 派工失敗: pop 不足: 10 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction6 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction7 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[SoloAI] Team32 → 貿易 (囤貨)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (囤貨)
[SoloAI] Team36 → 覓食 (覓食)
[Site] Faction-1 派工失敗: 資源不足 1.5x: material 有 60(公庫0+私60) (需 { "material": 50, "tools": 0 })
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (囤貨)
[SoloAI] Team43 → 貿易 (囤貨)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[SoloAI] Team4 → 逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Ambition] Team58 rung 0→1 (商業 cap=2)
[SurvivalForage] team=Team89 pop=2 → 覓食 @(18,15)
[Move] Team 9 抵達 (6,26)
[Move] Team 11 抵達 (23,0)
[Move] Team 13 抵達 (27,0)
[Move] Team 16 抵達 (28,0)
[Move] Team 18 抵達 (14,4)
[Move] Team 19 抵達 (22,8)
[Move] Team 24 抵達 (14,16)
[Move] Team 28 抵達 (19,7)
[Move] Team 32 抵達 (12,11)
[Move] Team 33 抵達 (8,6)
[Move] Team 40 抵達 (10,15)
[Move] Team 41 抵達 (3,21)
[Move] Team 43 抵達 (28,4)
[Move] Team 45 抵達 (3,24)
[Move] Team 47 抵達 (19,16)
[Move] Team 51 抵達 (15,22)
[Move] Team 53 抵達 (8,15)
[Move] Team 55 抵達 (8,8)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 58 抵達 (11,16)
[Move] Team 59 抵達 (13,12)
[Move] Team 62 抵達 (2,16)
[Move] Team 65 抵達 (11,18)
[Move] Team 71 抵達 (14,22)
[Move] Team 73 抵達 (9,21)
[Move] Team 88 抵達 (0,26)
[Move] Team 89 抵達 (18,15)
[Move] Team 90 抵達 (12,11)
[Move] Team 94 抵達 (11,18)
[Move] Team 97 抵達 (19,7)
[Move] Team 98 抵達 (13,16)
[Move] Team 101 抵達 (15,22)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team31 → 覓食 (覓食)
[SubAI] Team65 引擎→逃跑 (survival)
[Barter] Team97 18xfood <-> Team28 5xmaterial
[Barter] Team97 8xmaterial <-> Team28 9xfood
[Market@(19, 7)] Team97  outpost owner Team40 成交
[Merge] Team22 ← Team101 完全合併 (pop=10)
[StrategicAI] Faction3 首要目標: defend target=100
[SubAI] Team98 引擎→迎戰 (迎戰)
[Order] Team80 buy food ×2 (oid=835)
[Ambition] Team88 rung 0→1 (商業 cap=1)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team30 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team47 → 掠奪 (掠奪)
[DayNight] Day 16 開始
[MsgPrune] 刪除過期訊息 global=71 known=563
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 逃跑 (survival)
[Sub] Team32 派出子隊 Team101 leader=P86 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team32 派運輸子隊 Team101 送 food×3 → demand 市場(12,12)
[SoloAI] Team33 → 建設 (建設)
[Order] Team63 sell material ×3 (oid=765)
[Order] Team101 sell material ×12 (oid=766)
[Order] Team101 buy food ×5 (oid=767)
[SurvivalForage] team=Team101 pop=2 → 覓食 @(12,11)
[Survival] Team101 warning days_left=1.9 運輸→覓食
[TickPerf] day=16 avg=120433 us max=4005682 us ticks=240 teams=83 factions=9
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Order] Team6 sell material ×30 (oid=768)
[Order] Team8 sell material ×22 (oid=769)
[Order] Team14 sell material ×30 (oid=770)
[Order] Team15 sell material ×30 (oid=771)
[Order] Team16 sell material ×30 (oid=772)
[Order] Team18 sell material ×30 (oid=773)
[Order] Team33 buy material ×37 (oid=774)
[Order] Team34 buy material ×4 (oid=775)
[Order] Team36 buy material ×7 (oid=776)
[Order] Team38 buy material ×52 (oid=777)
[Order] Team40 buy material ×39 (oid=778)
[Order] Team41 buy material ×1 (oid=779)
[SurvivalForage] team=Team101 pop=2 → 覓食 @(12,11)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team4 → 建設 (建設)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Ambition] Team89 rung 0→1 (定居 cap=2)
[Ambition] Team98 rung 0→1 (武力 cap=3)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team30 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 逃跑 (survival)
[Sub] Team32 派出子隊 Team102 leader=P156 advisors=[] (pop=2 cap=7 task=運輸)
[Convoy] Team32 派運輸子隊 Team102 送 food×1 → demand 市場(13,12)
[SoloAI] Team33 → 建設 (建設)
[Ambition] Team90 rung 0→1 (定居 cap=3)
[Order] Team102 sell material ×12 (oid=780)
[Order] Team102 buy food ×8 (oid=781)
[SurvivalForage] team=Team102 pop=2 → 覓食 @(12,11)
[Survival] Team102 urgent days_left=0.6 運輸→覓食
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[StrategicAI] Faction8 受威脅，尋求結盟
[Move] Team 4 抵達 (14,12)
[Move] Team 6 抵達 (14,28)
[Move] Team 7 抵達 (16,16)
[Move] Team 8 抵達 (18,24)
[Move] Team 9 抵達 (6,26)
[Move] Team 13 抵達 (27,0)
[Move] Team 15 抵達 (23,19)
[Move] Team 16 抵達 (28,0)
[Move] Team 18 抵達 (14,4)
[Move] Team 28 抵達 (19,8)
[Move] Team 30 抵達 (27,9)
[Move] Team 31 抵達 (11,17)
[Move] Team 34 抵達 (11,28)
[Move] Team 35 抵達 (10,10)
[Move] Team 37 抵達 (16,6)
[Move] Team 39 抵達 (18,1)
[Move] Team 42 抵達 (13,20)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 49 抵達 (9,20)
[Move] Team 50 抵達 (3,24)
[Move] Team 55 抵達 (8,8)
[Move] Team 62 抵達 (2,16)
[Move] Team 65 抵達 (11,18)
[Move] Team 71 抵達 (14,22)
[Move] Team 73 抵達 (9,21)
[Move] Team 75 抵達 (11,18)
[Move] Team 81 抵達 (9,21)
[Move] Team 85 抵達 (14,22)
[Move] Team 87 抵達 (22,4)
[Move] Team 88 抵達 (0,26)
[Move] Team 94 抵達 (11,18)
[Move] Team 98 抵達 (12,16)
[Move] Team 100 抵達 (28,4)
[Move] Team 101 抵達 (12,11)
[Move] Team 102 抵達 (12,11)
[Barter] Team85 16xmaterial <-> Team71 86xfood
[Market] Team31 <-> Team58 巧遇成交
[Market] Team58 <-> Team29 巧遇成交
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team75 引擎→逃跑 (survival)
[SubAI] Team85 引擎→逃跑 (survival)
[SubAI] Team87 引擎→外交 (求和)
[Merge] Team12 ← Team100 完全合併 (pop=8)
[Merge] Team32 ← Team101 完全合併 (pop=7)
[Merge] Team32 ← Team102 完全合併 (pop=9)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[StrategicAI] Faction8 受威脅，尋求結盟
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Ambition] Team25 rung 2→1 (定居 cap=3)
[CrudeCamp] Team86 紮營 @(1,26) → military
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team4 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team71 sell material ×16 (oid=787)
[Order] Team86 buy material ×32 (oid=788)
[Order] Team86 buy tools ×1 (oid=789)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 覓食 (覓食)
[Sub] Team32 派出子隊 Team100 leader=P86 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team32 派運輸子隊 Team100 送 food×3 → demand 市場(12,12)
[SoloAI] Team33 → 建設 (建設)
[Order] Team63 sell weapon_melee_low ×1 (oid=790)
[Order] Team100 sell material ×12 (oid=791)
[Order] Team100 buy food ×5 (oid=792)
[SurvivalForage] team=Team100 pop=2 → 覓食 @(12,11)
[Survival] Team100 warning days_left=1.9 運輸→覓食
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Order] Team7 sell material ×15 (oid=793)
[Order] Team9 sell material ×14 (oid=794)
[Order] Team24 sell material ×9 (oid=795)
[Order] Team29 buy weapon_melee_low ×1 (oid=796)
[Order] Team29 buy weapon_ranged_low ×2 (oid=797)
[Order] Team29 buy tools ×2 (oid=798)
[Order] Team48 sell material ×3 (oid=799)
[SurvivalForage] team=Team100 pop=2 → 覓食 @(12,11)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team4 → 建設 (建設)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Site] Faction3 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[Site] 選址 (14, 13) score=281 周邊資源={ "herb": 11, "ore_silver": 43, "ore_gold": 34, "ore_iron": 141 } terrain=forest
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[Ambition] Team85 rung 0→1 (商業 cap=3)
[Equip] Team12 裝備 melee_low ×1
[Move] Team 3 抵達 (22,9)
[Move] Team 6 抵達 (14,28)
[Move] Team 8 抵達 (18,24)
[Move] Team 11 抵達 (23,0)
[Move] Team 13 抵達 (27,0)
[Move] Team 15 抵達 (23,19)
[Move] Team 18 抵達 (14,4)
[Move] Team 27 抵達 (28,12)
[Move] Team 28 抵達 (19,8)
[Move] Team 33 抵達 (8,6)
[Move] Team 34 抵達 (11,28)
[Move] Team 35 抵達 (10,10)
[Move] Team 37 抵達 (16,6)
[Move] Team 38 抵達 (13,12)
[Move] Team 40 抵達 (10,15)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,20)
[Move] Team 43 抵達 (28,4)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 51 抵達 (15,22)
[Move] Team 52 抵達 (3,24)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 58 抵達 (11,18)
[Move] Team 59 抵達 (13,12)
[Move] Team 60 抵達 (18,1)
[Move] Team 71 抵達 (14,22)
[Move] Team 73 抵達 (9,21)
[Move] Team 81 抵達 (10,21)
[Move] Team 85 抵達 (12,24)
[Move] Team 86 抵達 (1,26)
[Move] Team 87 抵達 (22,3)
[Move] Team 90 抵達 (13,12)
[Move] Team 92 抵達 (16,12)
[Move] Team 94 抵達 (11,18)
[Move] Team 97 抵達 (16,11)
[Move] Team 98 抵達 (12,13)
[Move] Team 100 抵達 (12,11)
[Market@(11, 18)] Team58  outpost owner Team29 成交
[Merge] Team39 ← Team60 完全合併 (pop=8)
[SoloAI] Team30 → 掠奪 (掠奪)
[Sub] Team39 派出子隊 Team101 leader=P105 advisors=[] (pop=3 cap=14 task=擴建)
[Infra] Team39 派擴建子隊 Team101 → (19,2) stable
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team81 引擎→迎戰 (迎戰)
[SubAI] Team90 引擎→逃跑 (survival)
[Merge] Team38 ← Team59 完全合併 (pop=6)
[Merge] Team32 ← Team100 完全合併 (pop=9)
[Ambition] Team38 rung 0→1 (商業 cap=2)
[Ambition] Team39 rung 0→1 (商業 cap=3)
[Ambition] Team73 rung 0→1 (商業 cap=2)
[Succession] Team 102 從匿名晉升新領袖 P157（統領=0.13）
[Order] Team102 buy food ×2 (oid=803)
[SurvivalCamp] team=Team102 → 紮營 @(28,4)
[Survival] Team102 urgent days_left=0.0 偵查→紮營
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team19 → 掠奪 (掠奪)
[Sub] Team32 派出子隊 Team103 leader=P156 advisors=[] (pop=2 cap=7 task=運輸)
[Convoy] Team32 派運輸子隊 Team103 送 food×3 → demand 市場(12,12)
[SoloAI] Team33 → 建設 (建設)
[CrudeCamp] Team102 紮營 @(28,4) → civilian
[Order] Team103 sell material ×12 (oid=804)
[Order] Team103 buy food ×6 (oid=805)
[SurvivalForage] team=Team103 pop=2 → 覓食 @(12,11)
[Survival] Team103 warning days_left=1.9 運輸→覓食
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[SurvivalForage] team=Team103 pop=2 → 覓食 @(12,11)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[SoloAI] Team34 → 覓食 (覓食)
[Sub] Team38 派出子隊 Team104 leader=P102 advisors=[] (pop=2 cap=4 task=運輸)
[Convoy] Team38 派運輸子隊 Team104 送 food×6 → demand 市場(13,16)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team92 sell material ×2 (oid=806)
[Order] Team104 sell material ×15 (oid=807)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[DayNight] Day 17 開始
[MsgPrune] 刪除過期訊息 global=25 known=388
[ForageEpisode] 覓食所得 +12 糧
[SoloAI] Team11 → 覓食 (覓食)
[Sub] Team32 派出子隊 Team105 leader=P86 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team32 派運輸子隊 Team105 送 food×1 → demand 市場(13,12)
[SoloAI] Team33 → 建設 (建設)
[Order] Team105 sell material ×12 (oid=783)
[Order] Team105 buy food ×7 (oid=784)
[SurvivalForage] team=Team105 pop=2 → 覓食 @(12,11)
[Survival] Team105 urgent days_left=0.6 運輸→覓食
[TickPerf] day=17 avg=134133 us max=3939682 us ticks=240 teams=84 factions=9
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Order] Team10 buy food ×1 (oid=785)
[Order] Team35 buy material ×3 (oid=786)
[Order] Team38 sell food ×922 (oid=787)
[Order] Team38 buy weapon_melee_low ×1 (oid=788)
[Order] Team38 buy weapon_ranged_low ×1 (oid=789)
[Order] Team38 buy tools ×1 (oid=790)
[Order] Team48 buy weapon_melee_low ×2 (oid=791)
[Order] Team48 buy tools ×1 (oid=792)
[SurvivalForage] team=Team105 pop=2 → 覓食 @(12,11)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Move] Team 9 抵達 (6,26)
[Move] Team 11 抵達 (23,0)
[Move] Team 14 抵達 (24,4)
[Move] Team 16 抵達 (28,0)
[Move] Team 18 抵達 (14,4)
[Move] Team 20 抵達 (15,5)
[Move] Team 27 抵達 (28,12)
[Move] Team 28 抵達 (19,8)
[Move] Team 33 抵達 (8,6)
[Move] Team 35 抵達 (10,10)
[Move] Team 37 抵達 (16,6)
[Move] Team 39 抵達 (19,1)
[Move] Team 40 抵達 (10,15)
[Move] Team 41 抵達 (3,21)
[Move] Team 43 抵達 (28,4)
[Move] Team 45 抵達 (3,24)
[Move] Team 51 抵達 (15,22)
[Move] Team 52 抵達 (3,24)
[Move] Team 56 抵達 (11,28)
[Move] Team 61 抵達 (22,7)
[Move] Team 71 抵達 (14,22)
[Move] Team 75 抵達 (11,20)
[Move] Team 81 抵達 (9,21)
[Move] Team 86 抵達 (1,26)
[Move] Team 87 抵達 (22,4)
[Move] Team 90 抵達 (13,12)
[Move] Team 94 抵達 (11,18)
[Move] Team 99 抵達 (13,12)
[Merge] Team34 ← Team56 完全合併 (pop=10)
[SoloAI] Team4 → 逃跑 (survival)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team39 → 外交 (求和)
[SoloAI] Team47 → 掠奪 (掠奪)
[Market@(13, 12)] Team99  outpost owner Team38 成交
[StrategicAI] Faction3 首要目標: defend target=102
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team39 → 掠奪 (掠奪)
[Ambition] Team34 rung 0→1 (商業 cap=1)
[Ambition] Team88 rung 1→0 (商業 cap=1)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[Order] Team102 buy material ×12 (oid=793)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team32 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[Ambition] Team92 rung 1→0 (商業 cap=2)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Sub] Team24 派出子隊 Team106 leader=P158 advisors=[] (pop=2 cap=15 task=運輸)
[Convoy] Team24 派運輸子隊 Team106 送 material×9 → demand 市場(11,18)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team4 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 逃跑 (survival)
[Sub] Team34 派出子隊 Team107 leader=P91 advisors=[] (pop=3 cap=10 task=擴建)
[Infra] Team34 派擴建子隊 Team107 → (12,27) stable
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Ambition] Team89 rung 1→0 (定居 cap=2)
[Order] Team106 sell material ×9 (oid=794)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team32 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[Ambition] Team90 rung 1→0 (定居 cap=3)
[Order] Team99 buy weapon_melee_low ×1 (oid=795)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[StrategicAI] Faction8 受威脅，尋求結盟
[Move] Team 6 抵達 (14,28)
[Move] Team 8 抵達 (18,24)
[Move] Team 9 抵達 (6,26)
[Move] Team 16 抵達 (28,0)
[Move] Team 18 抵達 (14,4)
[Move] Team 19 抵達 (22,8)
[Move] Team 20 抵達 (15,5)
[Move] Team 28 抵達 (19,8)
[Move] Team 34 抵達 (11,28)
[Move] Team 42 抵達 (13,20)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 50 抵達 (3,24)
[Move] Team 58 抵達 (11,18)
[Move] Team 65 抵達 (11,21)
[Move] Team 71 抵達 (14,22)
[Move] Team 73 抵達 (12,21)
[Move] Team 81 抵達 (9,21)
[Move] Team 86 抵達 (1,26)
[Move] Team 87 抵達 (22,4)
[Move] Team 90 抵達 (13,12)
[Move] Team 98 抵達 (10,14)
[Move] Team 103 抵達 (12,11)
[Move] Team 105 抵達 (12,11)
[Extort] Team39 勒索 Team101，Team101 妥協給付
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[Merge] Team32 ← Team103 完全合併 (pop=7)
[Merge] Team32 ← Team105 完全合併 (pop=9)
[SurvivalForage] team=Team89 pop=2 → 覓食 @(17,16)
[Survival] Team89 warning days_left=2.9 貿易→覓食
[SurvivalForage] team=Team90 pop=2 → 覓食 @(12,12)
[Survival] Team90 warning days_left=2.9 idle→覓食
[SurvivalCamp] team=Team98 → 紮營 @(10,14)
[Survival] Team98 warning days_left=2.9 idle→紮營
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[StrategicAI] Faction8 受威脅，尋求結盟
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[Order] Team22 buy material ×18 (oid=797)
[Order] Team26 sell weapon_melee_low ×1 (oid=798)
[Order] Team29 buy material ×18 (oid=799)
[Order] Team43 sell material ×7 (oid=800)
[CrudeCamp] Team98 紮營 @(10,14) → military
[SoloAI] Team3 → 逃跑 (survival)
[Sub] Team4 派出子隊 Team108 leader=P159 advisors=[] (pop=2 cap=13 task=運輸)
[Convoy] Team4 派運輸子隊 Team108 送 material×18 → demand 市場(13,12)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team87 buy weapon_melee_low ×1 (oid=801)
[Survival] Team98 warning days_left=2.9 治理→return_home
[Order] Team108 sell material ×18 (oid=802)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[Ambition] Team104 rung 0→1 (商業 cap=3)
[Sub] Team9 派出子隊 Team109 leader=P160 advisors=[] (pop=2 cap=7 task=運輸)
[Convoy] Team9 派運輸子隊 Team109 送 material×14 → demand 市場(8,22)
[SoloAI] Team11 → 覓食 (覓食)
[Sub] Team32 派出子隊 Team110 leader=P156 advisors=[] (pop=2 cap=7 task=運輸)
[Convoy] Team32 派運輸子隊 Team110 送 food×3 → demand 市場(12,12)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[Order] Team109 sell material ×14 (oid=803)
[Order] Team110 sell material ×12 (oid=804)
[Order] Team110 buy food ×6 (oid=805)
[SurvivalForage] team=Team110 pop=2 → 覓食 @(12,11)
[Survival] Team110 warning days_left=1.9 運輸→覓食
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 貿易 (maintain_material:resource)
[SurvivalForage] team=Team110 pop=2 → 覓食 @(12,11)
